一级对象,二级对象,三级对象,故障模式,可能原因,故障影响,是否中断业务,严酷度,故障模式备注,故障预防方法（预期）,故障预防方法（版本现状）,故障检测方法（预期）,故障检测方法（版本现状）,故障处理方法（预期）,故障处理方法(版本现状),故障定位方法（预期）,故障定位方法（版本现状）,改进建议,故障管理措施备注
业务实例,MPublish,参数校验失败,K_INVALID: buffer为空/超限/重复Publish,"1.buffer列表为空；2.含nullptr；3.buffer已Publish过；4.批量超限","请求直接被拒绝",否,Ⅳ类,"【故障域】用户问题","入参校验","Buffer::CheckDeprecated/isSeal","参数校验","K_INVALID/K_OC_ALREADY_SEALED(2/2000)","返回错误码","ObjectClientImpl::MSet返回错误","错误码K_INVALID/K_OC_ALREADY_SEALED；日志：Client object is already sealed","N/A","业务侧检查buffer状态"
业务实例,MPublish,RPC超时,K_RPC_DEADLINE_EXCEEDED: RPC超时,"1.网络拥塞；2.CPU打满；3.内存压力；4.Worker负载高","发布操作失败",是,Ⅱ类,"【故障域】OS问题","RPC超时配置","workerApi->MultiPublish","RPC超时检测","K_RPC_DEADLINE_EXCEEDED(1001)","自动重试","RetryOnError重试","错误码K_RPC_DEADLINE_EXCEEDED；日志：RPC timeout","N/A","检查网络和Worker状态"
业务实例,MPublish,etcd超时,K_MASTER_TIMEOUT: 元数据中心不可达,"1.etcd集群全部节点故障；2.网络分区；3.磁盘IO满","发布操作失败",是,Ⅰ类,"【故障域】OS问题","etcd高可用部署","CreateMultiMeta->Master","etcd健康检查","K_MASTER_TIMEOUT(25)","等待恢复","等待扩缩容完成","错误码K_MASTER_TIMEOUT；日志：etcd is timeout","P0: etcd故障自愈机制","检查etcd集群状态"
业务实例,MPublish,扩缩容拒绝,K_SCALING: meta_is_moving=true,"1.集群正在扩缩容；2.元数据正在迁移","发布操作暂时失败，等待后重试",否,Ⅲ类,"【故障域】组件问题","扩缩容状态检测","Worker OC::MultiPublish","内部自动重试","K_SCALING(32)","自动重试","内部对K_SCALING自动重试","错误码K_SCALING；日志：meta_is_moving = true","N/A","产品语义对业务透明"
业务实例,MPublish,二级队列满,K_WRITE_BACK_QUEUE_FULL: 回写队列满,"1.磁盘写入速度跟不上；2.OBS不可达；3.磁盘满","WriteThrough模式阻塞",是,Ⅲ类,"【故障域】OS问题","磁盘空间/OBS监控","WriteMode=WRITE_THROUGH","队列状态检测","K_WRITE_BACK_QUEUE_FULL(2003)","等待/降级","降级或等待队列","错误码K_WRITE_BACK_QUEUE_FULL","N/A","检查磁盘和OBS状态"
业务实例,MPublish,UB传输异常,K_URMA_ERROR/K_URMA_NEED_CONNECT: UB链路异常,"1.UB连接需重建；2.JFS重建；3.设备故障","UB传输失败，降级TCP",部分,Ⅲ类,"【故障域】URMA问题","UB连接保活检测","fast_transport->MultiPublish","UB异常检测","K_URMA_ERROR/K_URMA_NEED_CONNECT(1004/1006)","自动重连","TryReconnectRemoteWorker","错误码K_URMA_ERROR；日志：[URMA_NEED_CONNECT]","有降级路径","检查UB设备状态"
业务实例,MGet,参数校验失败,K_INVALID: keys空/超限,"1.业务传入空key；2.key格式非法；3.批量超过QUERY_SIZE_OBJECT_LIMIT","请求直接被拒绝",否,Ⅳ类,"【故障域】用户问题","入参校验","CheckValidObjectKey","参数校验","K_INVALID(2)","返回错误码","ObjectClientImpl::Get返回错误","错误码K_INVALID；日志：The objectKeys size exceed","N/A","业务侧参数校验"
业务实例,MGet,全部key不存在,K_NOT_FOUND: 所有key都不存在,"1.业务查询不存在的key；2.已过期被清理","返回NOT_FOUND",否,Ⅳ类,"【故障域】用户问题","业务自查","Worker OC::MultiGet","数据存在性检测","K_NOT_FOUND(3)","返回NOT_FOUND","正常返回","错误码K_NOT_FOUND；access log中映射为0(陷阱)","N/A","注意NOT_FOUND在access log中显示为K_OK"
业务实例,MGet,RPC超时,K_RPC_DEADLINE_EXCEEDED: RPC超时,"1.网络拥塞；2.远端Worker故障；3.数据量大","获取操作超时",是,Ⅱ类,"【故障域】OS问题","RPC超时配置","workerApi->MultiGet","RPC超时检测","K_RPC_DEADLINE_EXCEEDED(1001)","自动重试","RetryOnErrorRepent重试","错误码K_RPC_DEADLINE_EXCEEDED；日志：RPC timeout","N/A","检查网络和Worker状态"
业务实例,MGet,远端拉取-UB连接需重建,K_URMA_NEED_CONNECT: 连接不存在/实例不匹配,"1.连接不存在；2.cachedInstanceId!=instanceId；3.连接不稳定","跨节点拉取失败，需重建连接",是,Ⅲ类,"【故障域】URMA问题","连接保活检测","CheckUrmaConnectionStable","connectionMap查询","K_URMA_NEED_CONNECT(1006)","自动重连","TryReconnectRemoteWorker->K_TRY_AGAIN","错误码K_URMA_NEED_CONNECT；日志：[URMA_NEED_CONNECT] Connection stale","自愈机制已实现","快速恢复"
业务实例,MGet,远端拉取-JFS重建,K_URMA_ERROR: cqeStatus=9触发JFS重建,"1.JFS状态异常；2.SQ不可用；3.写操作失败","跨节点写入失败，需重建JFS",是,Ⅱ类,"【故障域】URMA问题","JFS健康状态检测","OnUrmaSendEvent","cqe status检测","K_URMA_ERROR(1004)","自动重建","connection->ReCreateJfs()","错误码K_URMA_ERROR；日志：[URMA_RECREATE_JFS] cqeStatus=9","自愈机制已实现","检查UB设备状态"
业务实例,MGet,远端拉取-UB降级TCP,K_无上抛错误: fallback to TCP/IP payload,"1.UB payload尺寸超限；2.Jetty不足；3.UB设备故障","自动降级到TCP传输",部分,Ⅲ类,"【故障域】URMA问题","UB设备状态检测","fast_transport_manager_wrapper","fallback检测","无上抛错误","自动降级","已实现","日志：fallback to TCP/IP payload","无需用户干预","正常降级"
业务实例,MGet,L2读取失败,K_IO_ERROR: 磁盘/OBS IO错误,"1.磁盘坏道；2.OBS不可达；3.数据损坏","L2读取失败",是,Ⅱ类,"【故障域】OS问题","磁盘/OBS健康检查","Worker OC::Read L2 cache","IO错误检测","K_IO_ERROR(7)","返回错误","记录错误日志","错误码K_IO_ERROR；日志：Read L2 cache failed","N/A","检查磁盘和OBS状态"
业务实例,MGet,Worker退出,K_SCALE_DOWN: Worker正在退出,"1.Worker进程退出；2.容器重启；3.OOM","SDK自动切换到其他Worker",是,Ⅱ类,"【故障域】组件问题","Worker健康检测","HealthCheck","心跳检测","K_SCALE_DOWN(31)","自动切换","SwitchWorkerNode","错误码K_SCALE_DOWN；日志：[HealthCheck] Worker is exiting now","检测灵敏度受node_timeout_s控制","SDK自动处理"
业务实例,Exist,参数校验失败,K_INVALID: keys空/超限,"1.业务传入空字符串key；2.批量超过QUERY_SIZE_OBJECT_LIMIT(10000)","请求直接被拒绝",否,Ⅳ类,"【故障域】用户问题","入参校验","CheckValidObjectKeyVector","参数校验","K_INVALID(2)","返回错误码","ObjectClientImpl::Exist返回错误","错误码K_INVALID；日志：The objectKeys size exceed","N/A","业务侧参数校验"
业务实例,Exist,SDK未Init,K_NOT_READY: SDK未Init,"业务未调用Init直接调用Exist","请求直接被拒绝",否,Ⅳ类,"【故障域】用户问题","生命周期管理","IsClientReady","状态检测","K_NOT_READY(8)","返回错误码","ObjectClientImpl::Exist返回错误","错误码K_NOT_READY","N/A","业务侧生命周期管理"
业务实例,Exist,Worker不可达,K_RPC_UNAVAILABLE: RPC不可达,"1.Worker进程故障；2.网络中断","查询操作失败",是,Ⅱ类,"【故障域】OS问题","Worker健康检测","workerApi->Exist","RPC检测","K_RPC_UNAVAILABLE(1002)","切换Worker","SwitchWorkerNode","错误码K_RPC_UNAVAILABLE","N/A","检查Worker状态"
业务实例,Exist,etcd超时,K_MASTER_TIMEOUT: etcd访问异常,"1.etcd集群全部节点故障；2.网络分区；3.etcd负载过高","查询操作失败",是,Ⅰ类,"【故障域】OS问题","etcd高可用部署","etcdCM->QueryMeta","etcd健康检查","K_MASTER_TIMEOUT(25)","等待恢复","等待etcd恢复","错误码K_MASTER_TIMEOUT；日志：Disconnected from remote node","P0: etcd故障自愈机制","检查etcd集群状态"
业务实例,Exist,响应大小不一致,K_RUNTIME_ERROR: 响应大小与请求不一致,"1.协议解析错误；2.数据损坏；3.并发修改","返回错误",否,Ⅲ类,"【故障域】OS问题","协议校验","ObjectClientImpl::Exist","响应校验","K_RUNTIME_ERROR(7)","返回错误码","ObjectClientImpl::Exist返回错误","错误码K_RUNTIME_ERROR；日志：Exist response size X is not equal to key size Y","N/A","检查数据完整性"
URMA层,初始化,UB驱动加载失败,K_URMA_ERROR: dlopen失败,"1./usr/lib64/urma目录不存在；2.驱动so文件缺失；3.文件无x权限","整个UB传输不可用",是,Ⅰ类,"【故障域】URMA问题","驱动文件完整性检查","urma_init","dlopen返回值检测","K_URMA_ERROR(1004)","降级TCP","降级到TCP传输","错误码K_URMA_ERROR；日志：dlopen failed / None of the providers registered","有降级路径","检查UB驱动部署：ls /usr/lib64/urma/"
URMA层,初始化,UB设备不存在,K_URMA_ERROR: get_device_list失败,"1.UB设备未加载；2.lsmod无udma；3.驱动未正确初始化","UB传输不可用",是,Ⅰ类,"【故障域】URMA问题","设备列表检查","urma_get_device_list","设备检测","K_URMA_ERROR(1004)","降级TCP","降级到TCP传输","错误码K_URMA_ERROR；日志：urma get device list failed","有降级路径","检查UB设备：lsmod | grep udma && urma_admin show -a"
URMA层,创建资源,create_context失败,K_URMA_ERROR: 参数错误/设备访问失败,"1.EINVAL参数校验错误；2.EIO-sysfs读取失败；3.字符设备打开失败","UB上下文创建失败",是,Ⅱ类,"【故障域】URMA问题","参数校验","urma_create_context","返回值检测","K_URMA_ERROR(1004)","降级TCP","降级到TCP传输","错误码K_URMA_ERROR；日志：Failed to create urma context / Failed to query eid","有降级路径","检查驱动和设备"
URMA层,创建资源,create_jfc失败,K_URMA_ERROR: CQ创建失败,"1.depth=0或超上限；2.CQ buf分配失败(ENOMEM)；3.udma接口失败","CQ创建失败",是,Ⅱ类,"【故障域】URMA问题","参数校验","urma_create_jfc","返回值检测","K_URMA_ERROR(1004)","重建","urma_delete_jfc->urma_create_jfc","错误码K_URMA_ERROR；日志：[DRV_ERR]Failed to create jfc","自愈机制","检查内存和设备"
URMA层,创建资源,create_jfr失败,K_URMA_ERROR: RQ创建失败,"1.depth/sge超上限；2.index queue buf分配失败；3.hugepage申请失败","RQ创建失败",是,Ⅱ类,"【故障域】URMA问题","参数校验/内存检查","urma_create_jfr","返回值检测","K_URMA_ERROR(1004)","重建","urma_delete_jfr->urma_create_jfr","错误码K_URMA_ERROR；日志：[DRV_ERR]Failed to create jfr","自愈机制","检查hugepage配置"
URMA层,创建资源,create_jfs失败,K_URMA_ERROR: SQ创建失败,"1.depth/inline_data/sge超限；2.SQ buf分配失败；3.mmap SQ db_addr失败","SQ创建失败",是,Ⅱ类,"【故障域】URMA问题","参数校验/内存检查","urma_create_jfs","返回值检测","K_URMA_ERROR(1004)","重建","urma_delete_jfs->urma_create_jfs","错误码K_URMA_ERROR；日志：[DRV_ERR]Failed to create jfs","自愈机制","检查内存配置"
URMA层,连接,import_jfr失败,K_URMA_ERROR: JFR import失败,"1.token不匹配；2.udma_u_import_jfr_ex失败；3.tp激活失败","UB远端传输建立失败",是,Ⅱ类,"【故障域】URMA问题","token校验","urma_import_jfr","import返回值检测","K_URMA_ERROR(1004)","重试/降级","降级到TCP","错误码K_URMA_ERROR；日志：Failed to import jfr","有降级路径","检查token配置"
URMA层,连接,import_seg失败,K_URMA_ERROR: Segment import失败,"1.token权限配置错误；2.calloc target seg失败","段引用失败",是,Ⅱ类,"【故障域】URMA问题","token配置","urma_import_seg","返回值检测","K_URMA_ERROR(1004)","重试/降级","降级到TCP","错误码K_URMA_ERROR；日志：[DRV] failed to import segment","有降级路径","检查token和内存"
URMA层,连接,register_seg失败,K_URMA_ERROR: 段注册失败,"1.token_id配置错误；2.ummu_grant失败；3.urma_cmd_register_seg失败","内存段注册失败",是,Ⅱ类,"【故障域】URMA问题","参数校验","urma_register_seg","返回值检测","K_URMA_ERROR(1004)","重试/降级","降级到TCP","错误码K_URMA_ERROR；日志：[DRV_ERR]Failed to register seg","有降级路径","检查UB驱动状态"
URMA层,连接,连接需重建,K_URMA_NEED_CONNECT: 连接不存在/实例不匹配,"1.urmaConnectionMap_无连接；2.cachedInstanceId!=instanceId","需重建URMA连接",是,Ⅲ类,"【故障域】URMA问题","连接保活检测","CheckUrmaConnectionStable","connectionMap查询","K_URMA_NEED_CONNECT(1006)","自动重连","TryReconnectRemoteWorker->K_TRY_AGAIN","错误码K_URMA_NEED_CONNECT；日志：[URMA_NEED_CONNECT]","自愈机制","快速恢复"
URMA层,事件,poll_jfc失败,K_URMA_ERROR: CQE为空/解析失败,"1.JFC_EMPTY-cqe为NULL；2.JFC_POLL_ERR-cqe解析失败","事件通知机制失效",是,Ⅱ类,"【故障域】URMA问题","CQ状态监控","urma_poll_jfc","poll返回值检测","K_URMA_ERROR(1004)","重建CQ","urma_delete_jfc->urma_create_jfc","错误码K_URMA_ERROR；日志：Failed to poll jfc","P2: CQ异常提前检测","重建CQ"
URMA层,事件,wait_jfc超时,K_URMA_ERROR: UDMA中断未上报/打断,"1.UDMA中断未上报；2.中断打断wait(errno 512)","等待事件超时",是,Ⅱ类,"【故障域】URMA问题","中断状态监控","urma_wait_jfc","wait返回值检测","K_URMA_ERROR(1004)","重试","urma_wait_jfc重试","错误码K_URMA_ERROR；日志：Failed to wait jfce event","正常恢复","errno 512=正常恢复"
URMA层,数据传输,write/read失败,K_URMA_ERROR: SQ/RQ操作失败,"1.urma_post_jfs_wr失败；2.SQ状态异常；3.设备故障","数据写入/读取失败",是,Ⅱ类,"【故障域】URMA问题","SQ/RQ状态检测","urma_write/read","返回值检测","K_URMA_ERROR(1004)","重试/降级","重试或降级TCP","错误码K_URMA_ERROR；日志：Failed to urma write","有降级路径","检查UB设备状态"
URMA层,队列,JFS重建,K_URMA_ERROR: cqeStatus=9触发RECREATE_JFS,"1.JFS状态异常；2.SQ不可用；3.队列操作失败","写操作失败，需重建JFS",是,Ⅱ类,"【故障域】URMA问题","JFS健康状态检测","OnUrmaSendEvent","cqe status=9检测","K_URMA_ERROR(1004)","自动重建","connection->ReCreateJfs()","错误码K_URMA_ERROR；日志：[URMA_RECREATE_JFS] cqeStatus=9","自愈机制","检查UB设备"
URMA层,降级,UB直发失败,K_无上抛: fallback to TCP/IP payload,"1.UB payload超限；2.Send buffer via UB失败；3.Jetty不足","自动降级到TCP传输",部分,Ⅲ类,"【故障域】URMA问题","UB设备状态检测","fast_transport_manager_wrapper","Send失败检测","无上抛错误","自动降级","已实现","日志：fallback to TCP/IP payload","无需用户干预","正常降级"
组件层,SDK进程,进程异常退出,K_CLIENT_WORKER_DISCONNECT: SDK进程退出,"1.SDK crash；2.OOM；3.coredump","业务实例不可用",是,Ⅱ类,"【故障域】组件问题","进程监控","HealthCheck","心跳超时检测","K_CLIENT_WORKER_DISCONNECT(23)","重启SDK","k8s自动重拉","错误码K_CLIENT_WORKER_DISCONNECT；日志：The client detects that the worker is disconnected","P2: SDK进程健康自愈","检查SDK进程状态"
组件层,SDK进程,进程挂死,K_CLIENT_WORKER_DISCONNECT: 进程无响应,"1.死锁；2.BusyLoop；3.资源耗尽","业务请求卡死",是,Ⅰ类,"【故障域】组件问题","busy loop检测","心跳超时检测","心跳超时检测","K_CLIENT_WORKER_DISCONNECT(23)","外部干预","依赖外部监控","错误码K_CLIENT_WORKER_DISCONNECT","P0: busy loop检测","当前无法检查进程吊死"
组件层,Worker进程,进程退出/重启,K_SCALE_DOWN: Worker进程退出,"1.Worker crash；2.容器重启；3.OOM","数据访问中断",是,Ⅱ类,"【故障域】组件问题","Worker健康检测","k8s检测worker进程状态","k8s检测、etcd状态检测","K_SCALE_DOWN(31)","自动重启","k8s自动重拉+流量切换","错误码K_SCALE_DOWN；日志：[HealthCheck] Worker is exiting now","检测灵敏度受node_timeout_s控制","k8s自动处理"
组件层,Worker进程,进程挂死,K_CLIENT_WORKER_DISCONNECT: 进程无响应,"1.死锁；2.BusyLoop；3.资源耗尽","业务请求卡死",是,Ⅰ类,"【故障域】组件问题","busy loop检测","心跳超时检测","心跳超时检测","K_CLIENT_WORKER_DISCONNECT(23)","外部干预","依赖外部监控","错误码K_CLIENT_WORKER_DISCONNECT","P0: Worker挂死检测优化","当前无法检查进程吊死"
组件层,Worker进程,节点频繁加入/退出,K_SCALE_DOWN: 节点反复重启,"1.Bug；2.资源不足；3.配置错误","进程状态故障",是,Ⅱ类,"【故障域】组件问题","节点稳定性监控","日志检测","日志检测","K_SCALE_DOWN(31)","人工介入","人工确认资源问题","错误码K_SCALE_DOWN","N/A","人工干预"
组件层,扩缩容,扩容失败,K_SCALING: meta_is_moving=true,"1.扩容过程中网络异常；2.节点故障","扩容流程中断",否,Ⅲ类,"【故障域】组件问题","扩缩容状态检测","Worker和etcd保活心跳检测","心跳检测","K_SCALING(32)","自动回滚","自动回滚","错误码K_SCALING","P1: 扩缩容失败自动回滚","检查网络和节点状态"
组件层,扩缩容,缩容失败,K_SCALING: meta_is_moving=true,"1.缩容过程中网络异常；2.其他节点故障","缩容流程中断",否,Ⅲ类,"【故障域】组件问题","扩缩容状态检测","Worker和etcd保活心跳检测","心跳检测","K_SCALING(32)","自动回滚","自动回滚","错误码K_SCALING","P1: 扩缩容失败自动回滚","检查网络和节点状态"
组件层,etcd,etcd完全不可用,K_MASTER_TIMEOUT: etcd集群故障,"1.etcd全部节点故障；2.网络分区；3.磁盘IO满","控制面失效，路由和选主不可用",是,Ⅰ类,"【故障域】OS问题","etcd高可用部署","IsKeepAliveTimeout检测","etcd健康检查","K_MASTER_TIMEOUT(25)","人工介入","等待etcd恢复","错误码K_MASTER_TIMEOUT；日志：etcd is timeout","P0: etcd故障自愈机制","紧急人工介入"
组件层,etcd,etcd访问慢,K_MASTER_TIMEOUT: etcd响应高延迟,"1.etcd负荷太高；2.网络瓶颈","节点续租异常",是,Ⅱ类,"【故障域】OS问题","etcd负载均衡","IsKeepAliveTimeout检测","etcd健康检查","K_MASTER_TIMEOUT(25)","自动恢复","节点续租重试","错误码K_MASTER_TIMEOUT；日志：Disconnected from remote node","N/A","可能误判节点故障"
OS层,内存,系统内存不足,K_OUT_OF_MEMORY: 系统内存不足,"1.其他进程占用大量内存；2.内存泄漏；3.大页配置不足","内存分配失败",是,Ⅰ类,"【故障域】OS问题","内存使用率监控","大页内存配额检查","系统内存检测","K_OUT_OF_MEMORY(6)","等待/降级","等待内存释放","错误码K_OUT_OF_MEMORY","N/A","检查系统内存和大页配置"
OS层,内存,mmap失败,K_RUNTIME_ERROR: mmap申请失败,"1.地址空间耗尽；2.mmap entry获取失败；3.权限错误","共享内存映射失败",是,Ⅱ类,"【故障域】OS问题","地址空间监控","mmapManager_->LookupUnitsAndMmapFd","mmap检测","K_RUNTIME_ERROR(7)","降级TCP","降级到TCP传输","错误码K_RUNTIME_ERROR；日志：Get mmap entry failed","P1: mmap失败降级路径","检查地址空间和fd限制"
OS层,网络,TCP连接抖动,K_RPC_DEADLINE_EXCEEDED: 网络闪断,"1.网络拥塞；2.交换机重启；3.心超时","数据传输不稳定",是,Ⅱ类,"【故障域】OS问题","网络状态监控","RPC框架心跳检测","RPC超时检测","K_RPC_DEADLINE_EXCEEDED(1001)","自动重试","RetryOnErrorRepent","错误码K_RPC_DEADLINE_EXCEEDED","P1: ZMQ半开连接检测","检查网络状态"
OS层,网络,TCP建链失败,K_RPC_UNAVAILABLE: 网络中断,"1.硬件故障；2.信令故障；3.安全组拦截","建链失败",是,Ⅱ类,"【故障域】OS问题","网络连通性检查","RPC框架建链检测","建链检测","K_RPC_UNAVAILABLE(1002)","自动重试","RetryOnErrorRepent","错误码K_RPC_UNAVAILABLE","N/A","检查网络和安全组"
OS层,磁盘,磁盘空间满,K_NO_SPACE: 磁盘空间耗尽,"1.spill数据过多；2.磁盘写入过快；3.磁盘满","spill数据失败",是,Ⅱ类,"【故障域】OS问题","磁盘空间监控","磁盘空间检测","磁盘使用率检测","K_NO_SPACE(13)","告警","记录错误日志","错误码K_NO_SPACE","N/A","清理磁盘或扩容"
OS层,磁盘,磁盘IO错误,K_IO_ERROR: 磁盘读写失败,"1.磁盘坏道；2.文件系统损坏；3.数据损坏","rocksdb读写失败",是,Ⅱ类,"【故障域】OS问题","磁盘健康检查","磁盘IO检测","IO错误检测","K_IO_ERROR(7)","告警","记录错误日志","错误码K_IO_ERROR","N/A","检查磁盘健康状态"
OS层,fd,fd资源不足,K_FILE_LIMIT_REACHED: fd超限,"1.系统内其他进程占用fd；2.连接泄漏；3.fd规格不足","文件描述符耗尽",是,Ⅱ类,"【故障域】OS问题","fd使用率监控","fd申请检测","fd限制检测","K_FILE_LIMIT_REACHED(20)","告警","记录错误日志","错误码K_FILE_LIMIT_REACHED","N/A","检查fd使用情况"
OS层,时间,时间跳变,K_DATA_INCONSISTENCY: 时间跳变导致版本号异常,"1.NTP对齐；2.人工调整；3.系统启动异常","数据版本号混乱",是,Ⅱ类,"【故障域】OS问题","NTP同步监控","时间一致性检查","系统日志检测","K_DATA_INCONSISTENCY(19)","人工介入","记录日志","错误码K_DATA_INCONSISTENCY","N/A","紧急人工介入"
特殊,降级,UB→TCP降级,K_无上抛: fallback to TCP payload,"UB设备故障/满载/Jetty不足","自动降级到TCP",部分,Ⅲ类,"【故障域】URMA问题","UB设备状态检测","fast_transport_manager_wrapper","fallback检测","无上抛错误","自动降级","已实现","日志：fallback to TCP/IP payload","无需用户干预","正常降级"
特殊,降级,TCP→UB切换,K_TRY_AGAIN: 重连成功后触发重试,"UB连接重建成功","触发上层重试",否,Ⅲ类,"【故障域】URMA问题","连接状态检测","TryReconnectRemoteWorker","重连成功检测","K_TRY_AGAIN(19)","自动重试","RetryOnErrorRepent","错误码K_TRY_AGAIN","N/A","正常恢复"
特殊,一致性,last_rc部分成功,K_部分成功: per-key结果为失败但顶层K_OK,"超时重试、部分key成功","数据一致性风险",部分,Ⅲ类,"【故障域】用户问题","业务幂等设计","KVClient::Get","per-key结果检测","K_OK但per-key失败","业务处理","业务侧保证幂等","per-key last_rc为失败","NA","业务侧保证幂等性"
特殊,日志陷阱,GET的NOT_FOUND映射为K_OK,K_NOT_FOUND显示为0,"access log中NOT_FOUND响应被映射为0","access log中K_NOT_FOUND显示为K_OK",否,Ⅳ类,"【故障域】用户问题","access log解析","KVClient::Get","access log检测","K_NOT_FOUND(3)显示为0","正常返回","正常返回","access log中GET的respMsg为0而非NOT_FOUND","NA","注意access log中的陷阱"
